index,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,revol_util,application_type,pub_rec_bankruptcies
1305,10175,36,12.69,341.32,B,"UHS Hospitals, Inc.",10+ Years,Mortgage,45136.0,Not Verified,Fully Paid,s,Credit_Card,Ny,10.79,0.0,47.3,Individual,0.0
1306,5600,36,7.9,175.23,A,Babcock Ranch,8 Years,Mortgage,32000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,23.85,0.0,26.3,Individual,0.0
1307,10000,36,11.71,330.76,B,,4 Years,Rent,50000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,10.99,1.0,49.2,Individual,0.0
1308,2800,36,10.65,91.21,B,U.S. Treasury Department,10+ Years,Mortgage,136000.0,Source Verified,Fully Paid,s,Credit_Card,Ny,10.83,0.0,77.3,Individual,0.0
1309,9000,36,6.62,276.34,A,Caterpillar Inc.,10+ Years,Mortgage,98400.0,Source Verified,Fully Paid,s,Debt_Consolidation,Il,12.93,0.0,76.7,Individual,0.0
1310,6000,36,12.42,200.5,B,"Nerdwerx, Inc.",< 1 Year,Rent,30000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Il,21.64,0.0,69.5,Individual,0.0
1311,5000,36,15.96,175.69,C,truetech,4 Years,Rent,41000.0,Source Verified,Charged Off,s,Credit_Card,Ny,23.47,0.0,75.5,Individual,0.0
1312,7200,36,10.65,234.53,B,Isle of Capri Casinos,10+ Years,Rent,50000.0,Not Verified,Fully Paid,s,Credit_Card,Fl,24.55,0.0,81.9,Individual,0.0
1313,5000,36,15.96,175.69,C,Law Cash,1 Year,Rent,35000.0,Source Verified,Charged Off,s,Moving,Ny,2.43,0.0,18.8,Individual,0.0
1314,5000,36,13.49,169.66,C,Car sound exhaust systems inc,6 Years,Rent,40752.0,Not Verified,Fully Paid,s,Other,Ca,23.5,0.0,40.0,Individual,0.0
1315,25000,60,18.64,643.58,E,,10+ Years,Rent,50000.0,Source Verified,Charged Off,s,Small_Business,Ca,5.81,0.0,96.1,Individual,0.0
1316,24000,60,17.58,603.98,D,Putnam Lexus,< 1 Year,Rent,72000.0,Source Verified,Fully Paid,s,Major_Purchase,Ca,20.48,0.0,60.9,Individual,0.0
1317,4800,36,7.9,150.2,A,dept. of homeland security,4 Years,Rent,95000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,10.74,0.0,55.0,Individual,0.0
1318,7000,36,13.49,237.52,C,Raytheon,10+ Years,Mortgage,125000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,23.6,1.0,85.1,Individual,0.0
1319,15000,36,16.77,533.08,D,Lockheed Martin,3 Years,Rent,50000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,16.13,0.0,79.7,Individual,0.0
1320,30000,36,14.27,933.1337,C,Dell,1 Year,Mortgage,125000.0,Verified,Fully Paid,s,Credit_Card,Ca,13.93,0.0,47.0,Individual,0.0
1321,8500,36,11.71,281.15,B,subaru sherman oaks,3 Years,Rent,25000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,18.43,0.0,85.3,Individual,0.0
1322,7000,36,7.51,217.78,A,Pacific Engineers Group,6 Years,Rent,37740.0,Source Verified,Fully Paid,s,Credit_Card,Ca,16.72,0.0,18.3,Individual,0.0
1323,20000,36,12.69,670.9,B,University of California,2 Years,Rent,94500.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,21.3,0.0,74.2,Individual,0.0
1324,6000,36,14.27,205.86,C,James L. Smith,10+ Years,Rent,32000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,21.94,3.0,66.7,Individual,0.0
1325,12000,36,7.9,375.49,A,Harvey Nash Inc,5 Years,Rent,100000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,18.2,0.0,75.5,Individual,0.0
1326,12500,60,20.99,340.14,F,SYSTEMART LLC,< 1 Year,Mortgage,100000.0,Source Verified,Fully Paid,s,Home_Improvement,Ca,5.48,0.0,27.6,Individual,0.0
1327,6200,36,7.9,194.0,A,Margaritaville Beach Hotel,< 1 Year,Own,15000.0,Source Verified,Fully Paid,s,Major_Purchase,Fl,7.6,0.0,12.4,Individual,0.0
1328,12000,36,12.69,402.54,B,UPS,10+ Years,Rent,62000.0,Verified,Fully Paid,s,Credit_Card,Nj,22.66,0.0,61.4,Individual,0.0
1329,10000,36,14.27,343.09,C,Nationstar Mortgage,2 Years,Rent,45000.0,Not Verified,Fully Paid,s,Credit_Card,Tx,4.93,0.0,82.4,Individual,0.0
1330,17050,36,12.69,571.94,B,Tustin Unified ,7 Years,Mortgage,60000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,20.84,0.0,74.5,Individual,0.0
1331,12700,36,14.27,435.73,C,fudpuckers,3 Years,Rent,23000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,10.07,0.0,61.7,Individual,0.0
1332,24000,60,19.03,622.97,E,Texas Children's Hospital,< 1 Year,Rent,70000.0,Verified,Fully Paid,s,Credit_Card,Tx,17.67,0.0,85.8,Individual,0.0
1333,7000,36,11.71,231.54,B,Walt Disney World Co.,10+ Years,Rent,50000.0,Verified,Fully Paid,s,Credit_Card,Fl,24.24,0.0,93.2,Individual,0.0
1334,20000,60,15.96,485.94,C,JB Hunt Transport,10+ Years,Mortgage,60000.0,Verified,Fully Paid,s,Credit_Card,Ca,23.54,0.0,73.5,Individual,0.0
1335,12000,36,16.77,426.47,D,rite aid ,10+ Years,Rent,48000.0,Verified,Fully Paid,s,Credit_Card,Ny,11.78,0.0,92.2,Individual,0.0
1336,8500,60,20.3,226.62,E,,6 Years,Rent,82000.0,Verified,Fully Paid,s,Debt_Consolidation,Nj,10.6,0.0,87.9,Individual,0.0
1337,12000,60,13.49,276.06,C,State of California,9 Years,Rent,50000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,24.82,0.0,81.2,Individual,0.0
1338,20000,60,17.27,499.96,D,post office,10+ Years,Rent,56508.0,Source Verified,Charged Off,s,Credit_Card,Ca,23.08,1.0,60.9,Individual,0.0
1339,10400,36,13.49,352.88,C,PL Developments,1 Year,Rent,57460.0,Verified,Fully Paid,s,Debt_Consolidation,Ny,22.62,0.0,73.1,Individual,0.0
1340,5000,36,12.69,167.73,B,tyonek aviation services,2 Years,Rent,60400.0,Source Verified,Fully Paid,s,Wedding,Fl,12.87,1.0,66.6,Individual,0.0
1341,8400,36,17.27,300.62,D,Trader Joes,8 Years,Rent,34000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,12.85,0.0,89.5,Individual,0.0
1342,11000,36,13.49,373.24,C,fedex,10+ Years,Rent,50000.0,Verified,Fully Paid,s,Home_Improvement,Nj,11.02,0.0,65.0,Individual,0.0
1343,3650,60,17.58,91.86,D,triad family services,4 Years,Rent,29000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,12.5,0.0,87.4,Individual,0.0
1344,12000,36,14.27,411.71,C,Halliburton,< 1 Year,Rent,159500.0,Source Verified,Charged Off,s,Credit_Card,Tx,13.71,0.0,83.3,Individual,0.0
1345,7200,36,17.58,258.79,D,Hardage-Giddens Edgewood Funeral Home,10+ Years,Rent,56000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,8.64,0.0,94.1,Individual,0.0
1346,13000,60,15.96,315.86,C,chase bank,4 Years,Mortgage,85000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,8.27,0.0,56.5,Individual,0.0
1347,15000,36,11.71,496.14,B,Mycroft Inc,< 1 Year,Rent,60000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,15.56,1.0,56.5,Individual,0.0
1348,4250,36,12.69,142.57,B,Jasa,7 Years,Rent,50000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,9.26,0.0,57.2,Individual,0.0
1349,1500,36,15.96,52.71,C,San Miguel Fire Protection District,10+ Years,Mortgage,97000.0,Source Verified,Fully Paid,s,Small_Business,Ca,19.63,0.0,85.7,Individual,0.0
1350,21000,60,18.64,540.61,E,Bank of America,10+ Years,Rent,110000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,13.57,0.0,92.3,Individual,0.0
1351,20000,60,12.69,451.9,B,Allied Waste Services #922,7 Years,Rent,65918.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,15.53,0.0,56.0,Individual,0.0
1352,20000,60,13.49,460.1,C,hills towing,3 Years,Mortgage,55000.0,Source Verified,Charged Off,s,Credit_Card,Ca,20.62,0.0,52.4,Individual,0.0
1353,12000,36,8.9,381.04,A,Life School Oak Cliff,5 Years,Rent,42900.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,16.03,0.0,76.8,Individual,0.0
1354,10000,36,12.69,335.45,B,KP Corporation,10+ Years,Rent,51000.0,Not Verified,Fully Paid,s,Credit_Card,Ca,10.16,0.0,96.5,Individual,0.0
1355,5800,60,19.03,150.56,E,Contra Costa County,10+ Years,Mortgage,51300.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,17.44,0.0,94.2,Individual,0.0
1356,2400,36,12.42,80.2,B,supportspace.com,3 Years,Rent,45000.0,Not Verified,Fully Paid,s,Moving,Ny,16.4,0.0,23.5,Individual,0.0
1357,18000,36,10.65,586.32,B,Trader Joes,9 Years,Rent,77000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,10.64,0.0,61.6,Individual,0.0
1358,25000,36,7.51,777.78,A,Harrison Township,10+ Years,Mortgage,56900.0,Verified,Fully Paid,s,Debt_Consolidation,Nj,15.48,0.0,71.3,Individual,0.0
1359,18000,36,7.9,563.23,A,Infoblox,2 Years,Mortgage,140000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,2.69,0.0,81.1,Individual,0.0
1360,6000,36,15.96,210.83,C,AC Lion International,4 Years,Rent,72000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,4.15,0.0,82.6,Individual,0.0
1361,35000,60,20.99,933.1337,F,Kaiser Permanente,10+ Years,Rent,143000.0,Verified,Charged Off,s,Credit_Card,Ca,12.95,0.0,82.3,Individual,0.0
1362,27000,36,13.49,916.13,C,Matrix Consultants,5 Years,Rent,83000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,19.59,0.0,92.3,Individual,0.0
1363,3000,36,9.91,96.68,B,image lasers,10+ Years,Rent,45600.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,8.0,0.0,52.4,Individual,0.0
1364,10000,36,10.65,325.74,B,Immersion Corporation,1 Year,Rent,68000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,24.19,0.0,55.5,Individual,0.0
1365,10125,36,14.65,349.26,C,ELMHURST HOSPITAL CENTER,4 Years,Rent,70000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,8.13,0.0,69.7,Individual,0.0
1366,35000,60,14.27,819.3,C,Hathaway Dinwiddie Construction Co,< 1 Year,Rent,121000.0,Verified,Fully Paid,s,Other,Ca,1.99,0.0,40.1,Individual,0.0
1367,12000,36,10.65,390.88,B,Knolls Atomic Power Laboratory,3 Years,Rent,110000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,11.88,0.0,88.4,Individual,0.0
1368,6000,36,15.27,208.79,C,"Automotive Rentals, Inc",10+ Years,Rent,49000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,23.29,0.0,72.8,Individual,0.0
1369,14000,36,16.29,494.21,D,3pl logistics inc,6 Years,Own,70000.0,Source Verified,Fully Paid,s,Credit_Card,Ca,12.26,0.0,95.7,Individual,0.0
1370,8000,36,14.27,274.48,C,St Joseph Homecare Network,< 1 Year,Rent,50000.0,Source Verified,Fully Paid,s,Credit_Card,Ca,19.34,0.0,80.3,Individual,0.0
1371,14000,60,13.49,322.07,C,Los Angeles County,1 Year,Rent,33936.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,19.77,0.0,69.3,Individual,0.0
1372,8000,36,12.69,268.36,B,Seminole County Public Schools,5 Years,Mortgage,38000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Fl,10.55,0.0,36.6,Individual,0.0
1373,22000,60,11.71,486.16,B,Frito-Lay Inc.,10+ Years,Mortgage,70000.0,Verified,Charged Off,s,Debt_Consolidation,Tx,18.45,0.0,0.0,Individual,0.0
1374,6000,36,15.96,210.83,C,School District of Palm Beach County,2 Years,Rent,28800.0,Source Verified,Fully Paid,s,House,Fl,18.25,0.0,57.4,Individual,0.0
1375,15000,36,17.58,539.14,D,East West Bank,1 Year,Rent,130000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,6.91,0.0,71.9,Individual,0.0
1376,5200,36,11.71,172.0,B,HISPANIC GROUP,4 Years,Rent,54000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Fl,5.58,0.0,52.9,Individual,0.0
1377,17500,36,7.9,547.58,A,Columbia County School Board- Ft. White,10+ Years,Mortgage,40000.0,Source Verified,Fully Paid,s,Credit_Card,Fl,11.43,0.0,62.9,Individual,0.0
1378,6400,36,11.71,211.69,B,BankofAmerica ,2 Years,Rent,50000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,15.84,1.0,71.7,Individual,0.0
1379,2400,36,12.69,80.51,B,Texas Press ,5 Years,Own,48000.0,Not Verified,Charged Off,s,Vacation,Tx,15.28,0.0,56.7,Individual,0.0
1380,6000,36,12.69,201.27,B,lifes worc,5 Years,Own,75000.0,Source Verified,Fully Paid,s,Other,Ny,18.06,0.0,66.6,Individual,0.0
1381,18000,36,12.42,601.48,B,Scholastic Inc.,10+ Years,Rent,90000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,7.4,0.0,69.9,Individual,0.0
1382,10000,36,6.62,307.04,A,,4 Years,Mortgage,80000.0,Source Verified,Fully Paid,s,Small_Business,Fl,2.59,1.0,7.4,Individual,0.0
1383,16000,36,9.91,515.6,B,jersey city public school,10+ Years,Rent,40000.0,Source Verified,Fully Paid,s,Credit_Card,Nj,14.46,0.0,70.0,Individual,0.0
1384,20000,36,7.9,625.81,A,Dr. Kenneth Krueger,7 Years,Mortgage,60000.0,Verified,Fully Paid,s,Small_Business,Tx,21.42,0.0,46.4,Individual,0.0
1385,3600,36,14.27,123.52,C,JTE Enterprises Inc,10+ Years,Rent,106000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ny,2.89,0.0,68.1,Individual,0.0
1386,20000,60,18.25,510.6,D,Entertainment Partners,5 Years,Rent,99996.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,0.3506999999999999,0.0,6.1,Individual,0.0
1387,10000,60,18.64,257.43,E,"MtSAC, CitrusCollege, RCCNorco",4 Years,Rent,81600.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,12.19,0.0,33.6,Individual,0.0
1388,14000,36,12.42,467.82,B,hayes auto sales,4 Years,Rent,84000.0,Verified,Fully Paid,s,Credit_Card,Ca,14.57,1.0,78.6,Individual,0.0
1389,15000,60,15.27,358.98,C,Hallmark,10+ Years,Rent,29000.0,Verified,Fully Paid,s,Credit_Card,Ca,11.88,0.0,73.8,Individual,0.0
1390,16775,36,14.27,575.54,C,The John Marshall Law School,4 Years,Mortgage,140000.0,Source Verified,Fully Paid,s,Credit_Card,Il,12.42,1.0,53.0,Individual,0.0
1391,6325,36,8.9,200.84,A,hayes auto sales,3 Years,Rent,25000.0,Verified,Fully Paid,s,Credit_Card,Ca,22.94,1.0,70.6,Individual,0.0
1392,5700,60,18.64,146.74,E,,10+ Years,Rent,75000.0,Source Verified,Fully Paid,s,Credit_Card,Ny,7.46,0.0,65.5,Individual,0.0
1393,13225,36,13.49,448.74,C,Winco. Inc,5 Years,Rent,35000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,22.53,0.0,62.8,Individual,0.0
1394,10000,36,14.65,344.95,C,Mb financial bank,2 Years,Rent,31000.0,Verified,Fully Paid,s,Debt_Consolidation,Il,12.08,0.0,62.7,Individual,0.0
1395,20200,60,20.99,549.67,F,Lowe's Home Improvement,10+ Years,Rent,59670.0,Verified,Charged Off,s,Debt_Consolidation,Fl,16.87,0.0,78.2,Individual,0.0
1396,12000,36,13.49,407.17,C,Wave Electronics,1 Year,Rent,112000.0,Not Verified,Fully Paid,s,Moving,Tx,20.56,0.0,71.8,Individual,0.0
1397,5000,60,9.91,106.02,B,Livingston International  Inc.,5 Years,Mortgage,98580.0,Source Verified,Fully Paid,s,Other,Ny,15.41,0.0,0.0,Individual,0.0
1398,21000,60,19.42,549.62,E,,1 Year,Mortgage,42000.0,Verified,Charged Off,s,Small_Business,Fl,11.26,0.0,72.2,Individual,0.0
1399,9600,60,17.27,239.99,D,Board of Education ,10+ Years,Rent,40000.0,Verified,Fully Paid,s,Credit_Card,Ny,12.9,0.0,60.9,Individual,0.0
1400,19425,60,20.89,524.32,F,Gregg Bingham's 10 Minute Oil Change,10+ Years,Mortgage,46500.0,Verified,Charged Off,s,Debt_Consolidation,Tx,21.19,0.0,70.2,Individual,0.0
1401,25900,60,16.77,640.49,D,Scott P. Rempala,10+ Years,Rent,62000.0,Verified,Fully Paid,s,Credit_Card,Il,22.94,0.0,74.9,Individual,0.0
1402,30000,60,20.99,822.95,F,,6 Years,Mortgage,100000.0,Source Verified,Charged Off,s,Debt_Consolidation,Ca,1.19,0.0,89.1,Individual,1.0
1403,20000,36,12.69,670.9,B,Surprise Valley Healthcare District,7 Years,Mortgage,64049.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,19.3,0.0,69.4,Individual,0.0
1404,10000,36,9.91,322.25,B,Slade Neighbors APLC,10+ Years,Rent,107000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,8.22,0.0,49.7,Individual,0.0
1405,12000,60,11.71,265.18,B,ACTS,5 Years,Rent,25000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,13.49,0.0,50.8,Individual,0.0
1406,4000,36,12.42,133.67,B,University of Southern California,4 Years,Rent,42000.0,Source Verified,Fully Paid,s,Credit_Card,Ca,11.37,0.0,37.6,Individual,0.0
1407,3125,60,16.77,77.28,D,IBM,10+ Years,Mortgage,135000.0,Source Verified,Fully Paid,s,Credit_Card,Ca,9.56,0.0,93.1,Individual,0.0
1408,12000,36,11.71,396.92,B,R.F. MacDonald Co.,10+ Years,Mortgage,140000.0,Verified,Fully Paid,s,Wedding,Ca,11.86,0.0,75.5,Individual,0.0
1409,6000,36,11.71,198.46,B,conns,10+ Years,Mortgage,90000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Tx,13.21,1.0,59.2,Individual,0.0
1410,18000,60,15.27,430.78,C,SunTrust Bank,8 Years,Rent,50000.0,Verified,Charged Off,s,Credit_Card,Fl,22.08,0.0,71.3,Individual,0.0
1411,24000,36,9.91,773.4,B,community hospital of san bernardino,4 Years,Mortgage,75000.0,Verified,Fully Paid,s,Credit_Card,Ca,14.88,0.0,61.1,Individual,0.0
1412,1200,36,13.49,39.1449,C,USMC(Military),7 Years,Mortgage,53200.0,Source Verified,Fully Paid,s,Other,Ca,23.89,0.0,77.2,Individual,0.0
1413,3600,36,13.49,122.15,C,SmartSign,3 Years,Rent,36000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,22.97,0.0,58.4,Individual,0.0
1414,15500,60,10.65,334.31,B,Rent Florida Realty Inc.,9 Years,Mortgage,56510.0,Source Verified,Fully Paid,s,Debt_Consolidation,Fl,8.92,0.0,19.6,Individual,0.0
1415,14000,36,17.58,503.19,D,"Apple, Inc",1 Year,Rent,40000.0,Verified,Fully Paid,s,Credit_Card,Il,13.65,0.0,61.0,Individual,0.0
1416,14000,36,6.62,429.86,A,Pegasystems,2 Years,Rent,115000.0,Verified,Fully Paid,s,Major_Purchase,Nj,1.19,0.0,9.0,Individual,0.0
1417,16500,36,8.9,523.93,A,Cumberland Reminder,10+ Years,Own,32968.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,12.3,0.0,63.3,Individual,0.0
1418,15000,60,13.49,345.08,C,pittsgrove twp schools,4 Years,Mortgage,96000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,13.21,0.0,55.9,Individual,0.0
1419,8875,36,8.9,281.81,A,Buffalo Lodging Associates,2 Years,Rent,23000.0,Not Verified,Charged Off,s,Debt_Consolidation,Ny,18.16,0.0,60.1,Individual,0.0
1420,30000,60,18.64,772.29,E,NJDEP/OIRM,10+ Years,Own,61000.0,Verified,Charged Off,s,Debt_Consolidation,Nj,23.0,0.0,60.1,Individual,0.0
1421,23000,60,20.3,613.21,E,Lanter Delivery Systems,10+ Years,Mortgage,120000.0,Verified,Fully Paid,s,Debt_Consolidation,Il,8.35,0.0,52.9,Individual,0.0
1422,3825,36,14.65,131.95,C,,10+ Years,Own,21000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,24.91,0.0,92.4,Individual,0.0
1423,11100,36,16.77,394.48,D,Here For You LLC,5 Years,Mortgage,55000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,14.55,0.0,72.0,Individual,0.0
1424,8900,60,18.64,229.12,E,Fairfield Residential Company LLC,6 Years,Own,77000.0,Verified,Charged Off,s,Debt_Consolidation,Ca,11.89,0.0,80.4,Individual,0.0
1425,3000,36,7.51,93.34,A,Minerva Biotechnologies,2 Years,Rent,15000.0,Not Verified,Fully Paid,s,Other,Ny,17.68,0.0,0.0,Individual,0.0
1426,12000,60,17.27,299.98,D,Macy's INC,6 Years,Rent,43000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,23.33,0.0,64.3,Individual,0.0
1427,12000,36,11.71,396.92,B,T-Mobile,< 1 Year,Rent,60000.0,Not Verified,Fully Paid,s,Credit_Card,Ca,21.92,0.0,84.6,Individual,0.0
1428,12000,36,9.91,386.7,B,Larry's Plumbing,10+ Years,Mortgage,87000.0,Not Verified,Charged Off,s,Debt_Consolidation,Fl,8.97,0.0,66.5,Individual,0.0
1429,35000,60,20.99,933.1337,F,Luminous Capital/MMC,4 Years,Mortgage,165000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,15.31,0.0,76.5,Individual,0.0
1430,10000,36,12.69,335.45,B,Beef Brands LLC,10+ Years,Rent,62000.0,Source Verified,Charged Off,s,Small_Business,Il,10.35,0.0,65.5,Individual,1.0
1431,15000,60,18.25,382.95,D,McGuireWoods LLP,2 Years,Rent,248003.72,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,8.71,0.0,95.3,Individual,0.0
1432,35000,60,20.3,933.1337,E,Delaware River Port Authority,10+ Years,Rent,75000.0,Verified,Charged Off,s,Debt_Consolidation,Nj,19.28,0.0,82.6,Individual,0.0
1433,10500,36,12.69,352.23,B,Sacramento County Sheriff's Department,10+ Years,Rent,75600.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,10.76,0.0,63.2,Individual,0.0
1434,9000,36,11.71,297.69,B,Maywood Healthcare,1 Year,Rent,51000.0,Not Verified,Charged Off,s,Debt_Consolidation,Ca,19.22,0.0,63.3,Individual,0.0
1435,10900,36,12.42,364.23,B,Saint Peter's college,6 Years,Rent,55000.0,Verified,Fully Paid,s,Debt_Consolidation,Nj,8.05,0.0,73.3,Individual,0.0
1436,17600,36,12.42,588.11,B,Keiser University,1 Year,Own,140000.0,Source Verified,Fully Paid,s,Credit_Card,Fl,22.35,0.0,52.3,Individual,0.0
1437,1800,36,13.49,61.08,C,HMS Host,7 Years,Rent,40000.0,Not Verified,Charged Off,s,Other,Ca,10.56,0.0,63.7,Individual,0.0
1438,10000,36,7.9,312.91,A,,10+ Years,Own,102672.0,Verified,Fully Paid,s,Credit_Card,Tx,7.53,1.0,9.2,Individual,0.0
1439,6000,36,7.9,187.75,A,UNDERWRITERS LABORATORIES INC.,7 Years,Rent,46443.0,Verified,Fully Paid,s,Debt_Consolidation,Ny,26.26,0.0,39.3,Individual,0.0
1440,5200,60,8.9,107.7,A,,10+ Years,Rent,36000.0,Source Verified,Fully Paid,s,Vacation,Ny,8.17,0.0,2.2,Individual,0.0
1441,8000,36,9.91,257.8,B,New College of Florida,4 Years,Mortgage,35000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,18.24,0.0,63.2,Individual,0.0
1442,12000,60,11.71,265.18,B,San Jose State University,< 1 Year,Mortgage,125000.0,Source Verified,Fully Paid,s,Home_Improvement,Tx,8.59,0.0,38.7,Individual,1.0
1443,11200,36,6.62,343.89,A,Long Agency Inc.,10+ Years,Rent,52000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,11.38,0.0,57.0,Individual,0.0
1444,14825,60,20.99,422.37,G,Columbia Hospital,1 Year,Rent,45600.0,Source Verified,Charged Off,s,Debt_Consolidation,Fl,23.68,0.0,50.7,Individual,0.0
1445,6100,36,18.64,222.5,E,one on one senior care,7 Years,Own,70000.0,Verified,Charged Off,s,Debt_Consolidation,Ca,12.67,0.0,77.6,Individual,0.0
1446,17000,36,15.96,597.34,C,Costco Wholesale,10+ Years,Rent,60000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Ca,15.24,0.0,95.7,Individual,0.0
1447,6500,36,7.51,202.23,A,cdcr ,6 Years,Rent,80000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,9.67,0.0,36.2,Individual,0.0
1448,14000,60,14.65,330.5,C,CRC,8 Years,Rent,81000.0,Source Verified,Fully Paid,s,Credit_Card,Tx,22.33,0.0,77.7,Individual,0.0
1449,11000,36,16.29,388.31,D,Avanade a division of Accenture,3 Years,Rent,52000.0,Source Verified,Fully Paid,s,Debt_Consolidation,Il,19.09,1.0,72.9,Individual,0.0
1450,15850,60,20.99,431.3,F,golden state foods,10+ Years,Mortgage,66000.0,Verified,Fully Paid,s,Debt_Consolidation,Il,22.8,1.0,92.1,Individual,0.0
1451,12000,60,14.65,283.28,C,Roma Bank,6 Years,Mortgage,43700.0,Source Verified,Fully Paid,s,Debt_Consolidation,Nj,18.67,0.0,52.4,Individual,0.0
1452,29700,60,11.71,656.32,B,commercial custom seating ,10+ Years,Mortgage,57000.0,Verified,Fully Paid,s,Vacation,Ca,16.04,0.0,43.6,Individual,0.0
1453,6500,36,7.51,202.23,A,Pizza Pirates,7 Years,Rent,28000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,7.5,0.0,57.1,Individual,0.0
1454,2800,36,6.03,85.22,A,goodyear/dunlop,7 Years,Mortgage,55000.0,Not Verified,Fully Paid,s,Major_Purchase,Ny,15.23,0.0,11.3,Individual,0.0
1455,30000,60,20.3,799.84,E,transitown usa,5 Years,Mortgage,82000.0,Verified,Fully Paid,s,Debt_Consolidation,Ny,13.96,0.0,63.1,Individual,0.0
1456,30000,60,20.3,799.84,E,OpenX,4 Years,Own,180000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,23.42,0.0,60.3,Individual,0.0
1457,3000,36,20.3,111.95,E,Wal-mart,2 Years,Rent,43000.0,Not Verified,Fully Paid,s,Moving,Tx,20.04,0.0,32.0,Individual,0.0
1458,18000,60,14.27,421.36,C,UPS,8 Years,Rent,36000.0,Verified,Charged Off,s,Debt_Consolidation,Ca,13.67,0.0,39.0,Individual,0.0
1459,24575,60,20.89,663.32,F,"Leake and Watts Services, Inc.",5 Years,Rent,54600.0,Verified,Charged Off,s,Debt_Consolidation,Ny,22.99,0.0,61.2,Individual,0.0
1460,15000,60,15.27,358.98,C,US Government,9 Years,Rent,85000.0,Verified,Fully Paid,s,Debt_Consolidation,Ny,15.2,0.0,59.2,Individual,0.0
1461,12000,36,6.62,368.45,A,DHL Express,9 Years,Mortgage,105000.0,Source Verified,Fully Paid,s,Credit_Card,Ca,17.83,0.0,69.4,Individual,0.0
